Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,02-05-2025,253.91,LRA,6000,7150,7023
,02-06-2025,353.95,LRA,6000,7150,7048
,02-07-2025,317.18,LRA,6000,7200,7036
,02-08-2025,261.95,LRA,5700,7150,7030
,02-09-2025,295.06,LRA,6000,7150,7038
,02-10-2025,356.03,LRA,6000,7150,7040
,02-11-2025,316.92,LRA,6000,7150,7023
,02-12-2025,307.95,LRA,6000,7150,7045
,02/13/2025,329.38,LRA,5900,7175,6031
,02/14/2025,381.6,LRA,6000,7175,7044
,02/15/2025,317.4,LRA,6000,7150,7046
,02/16/2025,286.72,LRA,5500,7150,7008
,02/17/2025,238.85,LRA,5800,7200,7044
,02/18/2025,296.53,LRA,5500,7200,7062
,02/19/2025,345.8,LRA,5900,7200,7088
,02/20/2025,343.31,LRA,6000,7200,7069
,02/21/2025,215.58,LRA,6000,7200,7086
,02/22/2025,272.13,LRA,6000,7250,7080
,02/23/2025,181.01,LRA,6000,7250,7084
,02/24/2025,196.7,LRA,5500,7275,7086
,02/25/2025,321.96,LRA,6000,7250,7116
,02/26/2025,297.22,LRA,6000,7250,7086
,02/28/2025,251.98,LRA,6000,7300,7099
Himalyatnagar,02/18/2025,5.3,Other,6500,6800,6700
,02/20/2025,5.4,Other,6500,6900,6800
Hinganghat,02-01-2025,1000,Other,7125,7265,7170
,,,Other,6900,7120,7000
,02-03-2025,2850,Other,6900,7120,7000
,,,Other,7125,7265,7170
,02-04-2025,900,Other,7125,7285,7180
,,,Other,6900,7120,7000
,02-05-2025,850,Other,6900,7120,7000
,,,Other,7125,7285,7190
,02-06-2025,800,Other,6900,7120,7000
,,,Other,7125,7290,7200
,02-07-2025,798,Other,7125,7290,7180
,,,Other,6900,7120,7000
,02-08-2025,700,Other,7125,7300,7200
,,,Other,6900,7120,7000
,02/13/2025,1000,Other,7125,7325,7210
,,,Other,6900,7120,7000
,02/14/2025,981,Other,6900,7120,7000
,,,Other,7125,7350,7200
,02/15/2025,850,Other,7125,7325,7200
,,,Other,6900,7120,7000
,02/17/2025,1000,Other,6900,7115,7000
,,,Other,7125,7355,7210
,02/18/2025,1050,Other,7121,7355,7238
,,,Other,6900,7120,7010
,02/20/2025,1050,Other,6900,7120,7010
,,,Other,7121,7355,7238
,02/21/2025,850,Other,6900,7120,7010
,,,Other,7126,7380,7200
,02/22/2025,850,Other,6900,7115,7010
,,,Other,7125,7360,7220
,02/24/2025,1000,Other,7130,7370,7250
,,,Other,6900,7110,7005
,02/25/2025,850,Other,6900,7110,7005
,,,Other,7121,7395,7258
,02/27/2025,200,Other,6900,7115,7010
,02/28/2025,1000,Other,7121,7385,7248
,,,Other,6950,7120,7005
Hingna,02-01-2025,26.8,Desi,6750,7100,6825
,02-02-2025,19.6,Desi,6850,7025,7000
,02-04-2025,9.4,Desi,7040,7100,7100
,02-05-2025,5.5,Desi,6900,7100,7100
,02-06-2025,9.8,Desi,6900,7200,7100
,02-07-2025,8.5,Desi,6900,7125,7025
,02-08-2025,14.8,Desi,6750,7061,7000
,02/13/2025,5.2,Desi,6400,7400,7000
,02/14/2025,8.3,Desi,6500,7150,7100
,02/15/2025,7.9,Desi,6700,7150,7125
,02/17/2025,14.9,Desi,6600,7150,7100
,02/18/2025,6.5,Desi,6400,7150,6700
,02/19/2025,7.6,Desi,6300,7150,7100
,02/20/2025,7.7,Desi,6400,7150,6750
,02/21/2025,6.5,Desi,6500,7100,7050
,02/22/2025,5,Desi,6000,7400,7000
,02/23/2025,7.1,Desi,5800,7050,6700
,02/24/2025,6.6,Desi,6350,7650,7150
,02/25/2025,7.4,Desi,6800,7200,7000
,02/26/2025,6,Desi,6900,7170,7150
,02/27/2025,4.9,Desi,7050,7150,7150
,02/28/2025,4.8,Desi,6700,7050,6950
Jagdamba Agrocare,02-01-2025,137.09,Other,6700,7000,6900
,02-03-2025,164.64,Other,6700,7000,6900
,02-05-2025,136.62,Other,6550,7000,6900
,02-06-2025,130.84,Other,6500,7000,6900
,02-07-2025,123.3,Other,6500,7050,6900
,02-08-2025,140.75,Other,6700,7050,6900
,02-10-2025,203.78,Other,6500,7100,6800
,02-12-2025,242.89,Other,6500,7075,6900
,02/13/2025,188.61,Other,6350,7100,6800
,02/14/2025,186.31,Other,6500,7100,6900
,02/15/2025,152.82,Other,6500,7125,6900
,02/17/2025,235.45,Other,6500,7150,6900
,02/18/2025,233.98,Other,6500,7150,6900
,02/19/2025,226.94,Other,6500,7150,6900
,02/20/2025,260.64,Other,6500,7200,7000
,02/21/2025,265.22,Other,6650,7150,7000
,02/22/2025,219.76,Other,6500,7150,7000
,02/24/2025,298.18,Other,6300,7200,6900
,02/25/2025,233.77,Other,6209,7200,7000
,02/26/2025,79.96,Other,6390,7200,7150
,02/27/2025,138.18,Other,6100,7200,7000
,02/28/2025,159.85,Other,6200,7200,6900
Kalmeshwar,02-03-2025,340.6,Other,6800,7421,7100
,02-04-2025,248.4,Other,6500,7421,7000
,02-05-2025,275,Other,6500,7421,7000
,02-06-2025,203.5,Other,6600,7421,7000
,02-07-2025,190.3,Other,6700,7421,7050
,02-12-2025,178.5,Other,6500,7100,6800
,02/13/2025,197,Other,6500,7100,6950
,02/14/2025,204.6,Other,6400,7100,6800
,02/15/2025,161.5,Other,6500,7100,6800
,02/16/2025,126,Other,6500,7100,6800
,02/17/2025,172.3,Other,6400,7150,6800
,02/19/2025,219.7,Other,6500,7150,6800
,02/20/2025,207,Other,6400,7150,6800
,02/21/2025,237.1,Other,6400,7100,6800
,02/22/2025,193.2,Other,6400,7150,6800
,02/23/2025,180.5,Other,6400,7150,6800
,02/24/2025,219.5,Other,6400,7150,6800
,02/26/2025,202.7,Other,6400,7150,6800
,02/27/2025,177.5,Other,6400,7150,6800
,02/28/2025,218.4,Other,6400,7150,6800
Katol,02-03-2025,18.4,Desi,6700,7000,6950
,02-04-2025,13.7,Desi,6700,7000,6950
,02-05-2025,10.9,Desi,6700,7000,6950
,02-06-2025,8.8,Desi,6700,6950,6900
,02-07-2025,11.2,Desi,6700,6950,6900
,02/13/2025,15.7,Desi,6700,7000,6900
,02/14/2025,15.5,Desi,6700,7050,6950
,02/16/2025,14.9,Desi,6700,7050,7000
,02/17/2025,13.1,Desi,6700,7100,6950
,02/20/2025,14.6,Desi,6700,7100,7050
,02/21/2025,19.4,Desi,6700,7075,7050
,02/23/2025,17.7,Desi,6700,7050,7000
,02/24/2025,20.3,Desi,6700,7075,7000
,02/25/2025,11.8,Desi,6700,7050,7000
,02/28/2025,17.6,Desi,6700,7050,7000
Khamgaon,02-01-2025,50.7,Other,6800,7120,6960
,,,Other,7121,7300,7210
,02-03-2025,17.9,Other,6800,7100,6950
,02-04-2025,18,Other,7000,7150,7075
,02-05-2025,16.5,Other,6900,7100,7000
,02-06-2025,20,Other,6900,7150,7025
,02-12-2025,25,Other,6900,7150,7025
,02/13/2025,6.7,Other,6900,7100,7000
,02/14/2025,14,Other,6900,7100,7000
,02/17/2025,30.5,Other,6900,7150,7020
,02/21/2025,11.5,Other,7000,7150,7075
Kille Dharur,02-03-2025,332,Other,7383,7421,7421
,02-04-2025,320.9,Other,7383,7421,7421
,02-12-2025,63.1,Desi,7056,7106,7056
,02/13/2025,32,Desi,7101,7106,7101
,02/24/2025,120.7,Other,7383,7421,7421
,02/25/2025,135.3,Other,7383,7421,7421
Kinwat,02-01-2025,25.2,Other,7000,7421,7383
,02-04-2025,65.4,Other,7000,7421,7283
,02-05-2025,62.7,Other,7000,7421,7246
,02-07-2025,85.3,Other,7000,7421,7246
,02-08-2025,60.5,Other,7000,7406,7283
Kisan Market Yard,02-01-2025,2.33,Other,6000,6800,6237
,02-03-2025,3.16,Other,6000,6800,6048
,02-04-2025,1,Other,6000,6800,6201
,02-05-2025,0.99,Other,5500,6800,5701
,02-06-2025,0.64,Other,5400,6800,5400
,02-07-2025,0.59,Other,5000,6800,5400
,02-08-2025,1.2,Other,5800,6800,5855
,02-10-2025,1.24,Other,5000,6800,5561
,02-11-2025,0.65,Other,5400,6800,5400
,02-12-2025,1.46,Other,5000,6800,6162
,02/13/2025,1.37,Other,5500,6800,5610
,02/14/2025,0.95,Other,5500,6800,5578
,02/15/2025,0.78,Other,5000,6800,5261
,02/17/2025,2.53,Other,5800,6800,6227
,02/18/2025,2.04,Other,5800,6800,6172
,02/24/2025,0.41,Other,5000,6800,5375
,02/25/2025,1.45,Other,5000,6800,5349
,02/27/2025,0.62,Other,5000,6800,5366
,02/28/2025,0.74,Other,5000,6800,5350
Korpana,02-01-2025,226.1,Desi,6800,7000,6900
,02-03-2025,405.5,Desi,6500,7421,6900
,02-04-2025,301,Desi,6500,7421,6950
,02-05-2025,419.8,Desi,6500,7421,6909
,02-06-2025,1045.1,Desi,6600,7421,6900
,02-07-2025,1192.5,Desi,6900,7421,7275
,02-12-2025,394.9,Desi,6500,7050,6800
,02/13/2025,434.9,Desi,6500,7050,6800
,02/14/2025,507,Desi,5750,7000,6500
,02/18/2025,389.7,Desi,6500,7000,6800
,02/21/2025,327.3,Desi,6500,7050,6800
,02/25/2025,1098.9,Desi,6500,7421,7000
,02/27/2025,1622.6,Desi,6900,7421,7272
,02/28/2025,2030,Desi,7000,7421,7198
Mahagaon,02-01-2025,48,Desi,6500,7500,7300
,02-02-2025,120,Desi,6500,7500,7300
,02-03-2025,120,Desi,6500,7500,7300
,02-05-2025,12,Desi,6500,7500,7300
,02-06-2025,30,Desi,6500,7500,7400
,02-12-2025,12,Desi,6500,7500,7300
,02/28/2025,10,Desi,6500,7800,7350
"Maharaja Agresen Private Krushi Utappan Bazar
Sama",02/21/2025,76.71,Other,5049,7300,7016
,02/22/2025,38.21,Other,4059,7200,6973
,02/23/2025,96.02,Other,6039,7200,7026
,02/25/2025,64.68,Other,5742,7250,6930
,02/26/2025,69.6,Other,3069,7275,6975
,02/28/2025,54.02,Other,5940,7225,7028
Mandhal,02-01-2025,25,Desi,6750,7050,6900
,02-05-2025,24,Desi,6850,7045,6900
,02-12-2025,20,Desi,6750,7000,6850
,02/15/2025,25.6,Desi,6750,7050,6900
,02/19/2025,14.5,Desi,6850,7100,6950
Manwat,02-01-2025,2040,Desi,7000,7170,7100
,02-03-2025,1960,Desi,7040,7210,7110
,02-04-2025,230,Other,7075,7225,7150
,02-05-2025,160,Desi,7050,7195,7100
,02-06-2025,150,Desi,7010,7195,7115
,02-12-2025,245,Desi,6800,7210,7000
,02/13/2025,245,Desi,7070,7270,7180
,02/14/2025,235,Desi,7000,7235,7170
,02/15/2025,145,Desi,7085,7255,7160
,02/17/2025,215,Desi,7090,7280,7200
,02/18/2025,225,Desi,7160,7295,7210
,02/20/2025,226,Desi,7130,7315,7225
,02/21/2025,220,Desi,7160,7325,7210
,02/24/2025,230,Desi,7175,7365,7255
,02/28/2025,165,Desi,7195,7350,7265
Marathawada Shetkari Khajgi Bazar Parisar,02-03-2025,21.43,Other,6900,6975,6940
,02-04-2025,22.46,Other,6000,6915,6853
,02-07-2025,11.69,Other,6000,7000,6974
,02-08-2025,18.4,Other,5850,7000,6871
,02-10-2025,52.87,Other,6025,7025,6961
,02/14/2025,67.04,Other,6000,7100,7061
,02/18/2025,91.77,Other,5800,7075,7010
,02/26/2025,18.95,Other,6110,7100,6987
Maregoan,02-05-2025,41.7,Desi,6850,7050,6950
,02-06-2025,35.2,Desi,6850,7050,6950
,02-07-2025,29.5,Desi,6850,7050,6950
,02-08-2025,46.6,Desi,6850,7050,6950
,02/14/2025,49.2,Desi,6975,7175,7075
,02/20/2025,66.4,Desi,6925,7125,7025
Mauda,02-06-2025,12,Other,6400,6800,6600
,02/13/2025,16.5,Other,6850,7080,6965
,02/17/2025,24,Other,6800,7030,6915
,02/20/2025,26,Other,6800,7105,6952
Narkhed,02-04-2025,10.8,Other,7400,7420,7410
,02-05-2025,10.6,Other,7400,7420,7410
,02-06-2025,50.5,Other,7400,7426,7410
,02-07-2025,110.9,Other,7400,7420,7410
,02-08-2025,63,Other,7400,7420,7410
Ner Parasopant,02-01-2025,7.6,Desi,6800,6800,6800
,02-03-2025,3,Desi,6800,6800,6800
,02-04-2025,2.4,Desi,6700,6700,6700
,02-05-2025,3,Desi,6800,6800,6800
,02-06-2025,2.1,Desi,6800,6800,6800
,02-07-2025,1.5,Desi,6800,6800,6800
,02-12-2025,2.1,Desi,6700,6700,6700
,02/13/2025,1.2,Desi,6700,6700,6700
,02/14/2025,1.4,Desi,6700,6700,6700
,02/15/2025,1.3,Desi,6700,6700,6700
,02/17/2025,1.9,Desi,6100,6100,6100
,02/20/2025,1.8,Desi,5850,5850,5850
,02/21/2025,0.6,Desi,5900,5900,5900
,02/22/2025,1.1,Desi,5900,5900,5900
,02/24/2025,2,Desi,6700,6700,6700
,02/25/2025,1.2,Desi,6500,6500,6500
,02/27/2025,0.8,Desi,6600,6600,6600
,02/28/2025,1.4,Desi,6200,6200,6200
Pandhakawada,02-01-2025,44.2,Other,6600,7421,7272
,02-03-2025,187.5,Other,6600,7421,7272
,02-04-2025,21.6,Other,6600,7421,7272
,02-06-2025,37.9,Other,6600,7421,7272
,02-12-2025,44.6,Other,6600,7421,7272
,02/13/2025,53.7,Other,6600,7421,7272
,02/14/2025,52.2,Other,6600,7421,7272
,02/15/2025,46.4,Other,6600,7421,7272
,02/21/2025,69.4,Other,6600,7421,7272
,02/22/2025,46.1,Other,6600,7421,7272
,02/24/2025,50.2,Other,6600,7421,7272
,02/28/2025,430.5,Other,6600,7421,7272
Parshiwani,02-01-2025,162.3,Other,6875,7100,7030
,02-03-2025,131.1,Other,6900,7075,7000
,02-04-2025,132.9,Other,6850,7075,6950
,02-05-2025,172.5,Other,6900,7050,6980
,02-06-2025,200,Other,6875,7100,7020
,02-07-2025,198,Other,6900,7075,7010
,02-08-2025,185.5,Other,6850,7050,6950
,02/13/2025,218.3,Other,6750,7100,7010
,02/14/2025,145.1,Other,6900,7100,7030
,02/15/2025,246.7,Other,6850,7050,6980
,02/16/2025,179.1,Other,6750,7100,7020
,02/18/2025,144.1,Other,6850,7100,6980
,02/19/2025,203.2,Other,6900,7050,6980
,02/20/2025,219,Other,6900,7075,7010
,02/21/2025,195.5,Other,6900,7075,7025
,02/22/2025,256.8,Other,6850,7075,6980
,02/23/2025,188.5,Other,6900,7075,7015
,02/24/2025,233.8,Other,6875,7075,7025
Pathardi,02-01-2025,18,N-44,6900,7100,7050
,02-08-2025,24,N-44,6800,7100,7000
,02-12-2025,27,N-44,7000,7000,7000
,02/15/2025,18,N-44,6850,7100,7000
,02/19/2025,23,N-44,6800,7100,7000
,02/22/2025,15,N-44,6900,7100,7000
Pulgaon,02-07-2025,184.5,Other,6600,7231,7050
,02-08-2025,192,Other,6500,7261,7100
,02/13/2025,295,Other,6550,7305,7175
,02/14/2025,319,Other,6600,7271,7150
